COMPANY_ID (Custom SQL Query5),COMPANY_ID,COMPANY_NAME,CPU,GPU,INCHES,MEMORY,Number of Records,OS_ID (Custom SQL Query4),OS_ID,OS_NAME,POPULARITY_NUMBER,PRICE_IN_EUROS,PRICE_IN_RUPEES,PRODUCT_ID (Custom SQL Query1),PRODUCT_ID,PRODUCT_NAME,RAM_ID (Custom SQL Query2),RAM_ID,RAM_NAME,RATINGS,SCREENRESOLUTION,TYPE_NAME,TYPE_NAME_ID (Custom SQL Query3),TYPE_NAME_ID,WEIGHT_IN_GM
CO11,CO11,Razer,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,14,512GB SSD,1,OS4,OS4,Windows 10,3,2899,229687.77,PRO158,PRO158,Blade Pro,RAM9,RAM9,16GB,5,Full HD 1920x1080,Gaming,TYP4,TYP4,1950gms
CO15,CO15,Asus,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,15,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,1449,114804.27,PRO246,PRO246,FX503VM-E4007T (i7-7700HQ/16GB/1TB,RAM9,RAM9,16GB,1,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,2200gms
CO15,CO15,Asus,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,17,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,1529,121142.67,PRO253,PRO253,FX753VD-GC461T (i7-7700HQ/16GB/1TB,RAM9,RAM9,16GB,2,Full HD 1920x1080,Gaming,TYP4,TYP4,2900gms
CO15,CO15,Asus,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX1050 Ti,17,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,2,1504,119161.92,PRO255,PRO255,FX753VE-GC155T (i7-7700HQ/16GB/1TB,RAM9,RAM9,16GB,2,Full HD 1920x1080,Gaming,TYP4,TYP4,3000gms
CO15,CO15,Asus,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 980M,17,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,2299,182149.77,PRO259,PRO259,G752VY-GC162T (i7-6700HQ/16GB/1TB,RAM9,RAM9,16GB,3,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,4300gms
CO3,CO3,MSI,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,15,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,2,1799,142534.77,PRO261,PRO261,GE63VR 7RE,RAM9,RAM9,16GB,3,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,2400gms
CO3,CO3,MSI,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1070,15,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,2099,166303.77,PRO262,PRO262,GE63VR 7RF,RAM9,RAM9,16GB,5,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,2800gms
CO3,CO3,MSI,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1070,17,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,2,2029,160757.67,PRO264,PRO264,GE72MVR 7RG,RAM9,RAM9,16GB,4,Full HD 1920x1080,Gaming,TYP4,TYP4,2900gms
CO3,CO3,MSI,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1070,17,512GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,2,2415,191340.45,PRO265,PRO265,GE72MVR 7RG,RAM9,RAM9,16GB,4,Full HD 1920x1080,Gaming,TYP4,TYP4,2900gms
CO3,CO3,MSI,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,17,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,1599,126688.77,PRO266,PRO266,GE72VR 6RF,RAM9,RAM9,16GB,4,Full HD 1920x1080,Gaming,TYP4,TYP4,2700gms
CO3,CO3,MSI,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,17,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,1598,126609.54,PRO267,PRO267,GE72VR Apache,RAM9,RAM9,16GB,5,Full HD 1920x1080,Gaming,TYP4,TYP4,2700gms
CO3,CO3,MSI,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,17,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,1890,149744.7,PRO268,PRO268,GE73VR 7RE,RAM9,RAM9,16GB,4,Full HD 1920x1080,Gaming,TYP4,TYP4,2800gms
CO3,CO3,MSI,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1070,17,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,2249,178188.27,PRO269,PRO269,GE73VR 7RF,RAM9,RAM9,16GB,5,Full HD 1920x1080,Gaming,TYP4,TYP4,2800gms
CO3,CO3,MSI,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,16,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,1294,102523.62,PRO281,PRO281,GP62 7RDX,RAM9,RAM9,16GB,3,Full HD 1920x1080,Gaming,TYP4,TYP4,2400gms
CO3,CO3,MSI,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,15,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,1299,102919.77,PRO283,PRO283,GP62M 7REX,RAM9,RAM9,16GB,3,Full HD 1920x1080,Gaming,TYP4,TYP4,2200gms
CO3,CO3,MSI,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,17,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,1492.8,118274.54,PRO286,PRO286,GP72M 7REX,RAM9,RAM9,16GB,5,Full HD 1920x1080,Gaming,TYP4,TYP4,2700gms
CO3,CO3,MSI,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 970M,14,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,2,1769,140157.87,PRO289,PRO289,GS40 Phantom,RAM9,RAM9,16GB,4,Full HD 1920x1080,Gaming,TYP4,TYP4,1700gms
CO3,CO3,MSI,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,14,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,1891,149823.93,PRO290,PRO290,GS43VR 7RE,RAM9,RAM9,16GB,1,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,1600gms
CO3,CO3,MSI,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 970M,16,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,2,2153.37,170611.51,PRO291,PRO291,GS60 Ghost,RAM9,RAM9,16GB,2,Full HD 1920x1080,Gaming,TYP4,TYP4,1910gms
CO3,CO3,MSI,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 1060,16,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,2,1929,152834.67,PRO292,PRO292,GS63VR 6RF,RAM9,RAM9,16GB,4,Full HD 1920x1080,Gaming,TYP4,TYP4,1800gms
CO3,CO3,MSI,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,16,256GB SSD +  2TB HDD,1,OS4,OS4,Windows 10,3,2299,182149.77,PRO293,PRO293,GS63VR 7RF,RAM9,RAM9,16GB,1,4K Ultra HD 3840x2160,Gaming,TYP4,TYP4,1800gms
CO3,CO3,MSI,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,16,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,2094.48,165945.65,PRO294,PRO294,GS63VR 7RF,RAM9,RAM9,16GB,5,Full HD 1920x1080,Gaming,TYP4,TYP4,1800gms
CO3,CO3,MSI,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1070,15,256GB SSD +  2TB HDD,1,OS4,OS4,Windows 10,1,2241.5,177594.05,PRO295,PRO295,GS63VR 7RG,RAM9,RAM9,16GB,3,Full HD 1920x1080,Gaming,TYP4,TYP4,1800gms
CO3,CO3,MSI,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,17,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,2048.9,162334.35,PRO297,PRO297,GS73VR 7RF,RAM9,RAM9,16GB,1,Full HD 1920x1080,Gaming,TYP4,TYP4,2430gms
CO3,CO3,MSI,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1070,17,256GB SSD +  2TB HDD,1,OS4,OS4,Windows 10,1,2449,194034.27,PRO298,PRO298,GS73VR 7RG,RAM9,RAM9,16GB,1,Full HD 1920x1080,Gaming,TYP4,TYP4,2430gms
CO3,CO3,MSI,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 1060,17,512GB SSD +  2TB HDD,1,OS4,OS4,Windows 10,2,2649,209880.27,PRO299,PRO299,GS73VR Stealth,RAM9,RAM9,16GB,4,IPS Panel 4K Ultra HD 3840x2160,Gaming,TYP4,TYP4,2430gms
CO3,CO3,MSI,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 1060,17,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,2,1948.99,154418.48,PRO300,PRO300,GS73VR Stealth,RAM9,RAM9,16GB,4,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,2430gms
CO3,CO3,MSI,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 1060,16,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,1819,144119.37,PRO301,PRO301,GT62VR 6RD,RAM9,RAM9,16GB,4,Full HD 1920x1080,Gaming,TYP4,TYP4,2940gms
CO3,CO3,MSI,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1070,16,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,2267.86,179682.55,PRO302,PRO302,GT62VR 7RE,RAM9,RAM9,16GB,2,Full HD 1920x1080,Gaming,TYP4,TYP4,2940gms
CO3,CO3,MSI,Intel Core i7 6820HQ 2.7GHz,Nvidia GeForce GTX 980M,17,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,2399,190072.77,PRO303,PRO303,GT72S Dominator,RAM9,RAM9,16GB,1,Full HD 1920x1080,Gaming,TYP4,TYP4,3780gms
CO3,CO3,MSI,Intel Core i7 6820HK 2.7GHz,Nvidia GeForce GTX 980M,17,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,2,1545.64,122461.06,PRO304,PRO304,GT72S Dominator,RAM9,RAM9,16GB,5,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,3780gms
CO3,CO3,MSI,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1070,17,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,2499,197995.77,PRO305,PRO305,GT72VR Dominator,RAM9,RAM9,16GB,2,Full HD 1920x1080,Gaming,TYP4,TYP4,3780gms
CO3,CO3,MSI,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1070,17,512GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,2499,197995.77,PRO306,PRO306,GT73EVR 7RE,RAM9,RAM9,16GB,4,Full HD 1920x1080,Gaming,TYP4,TYP4,4140gms
CO3,CO3,MSI,Intel Core i7 7820HK 2.9GHz,Nvidia GeForce GTX 1070,17,512GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,2729,216218.67,PRO307,PRO307,GT73VR Titan,RAM9,RAM9,16GB,2,Full HD 1920x1080,Gaming,TYP4,TYP4,4140gms
CO3,CO3,MSI,Intel Core i7 6820HK 2.7GHz,Nvidia GeForce GTX 980M,17,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,2,2349,186111.27,PRO308,PRO308,GT80S 6QE,RAM9,RAM9,16GB,1,Full HD 1920x1080,Gaming,TYP4,TYP4,4500gms
CO16,CO16,Lenovo,AMD FX 8800P 2.1GHz,AMD Radeon R9 M385,16,512GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,999,79150.77,PRO389,PRO389,IdeaPad Y700-15ACZ,RAM9,RAM9,16GB,1,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,2500gms
CO16,CO16,Lenovo,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 960M,16,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,1029,81527.67,PRO390,PRO390,IdeaPad Y700-15ISK,RAM9,RAM9,16GB,4,IPS Panel Full HD / Touchscreen 1920x1080,Gaming,TYP4,TYP4,2600gms
CO16,CO16,Lenovo,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 960,16,512GB SSD,1,OS4,OS4,Windows 10,3,1305,103395.15,PRO395,PRO395,IdeaPad Y700-15ISK,RAM9,RAM9,16GB,4,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,3310gms
CO16,CO16,Lenovo,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 980M,17,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,2289.99,181435.91,PRO396,PRO396,IdeaPad Y900-17ISK,RAM9,RAM9,16GB,2,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,4600gms
CO16,CO16,Lenovo,Intel Core i7 6820HK 2.7GHz,Nvidia GeForce GTX 980M,17,256GB SSD +  1.0TB Hybrid,1,OS4,OS4,Windows 10,2,2749.99,217881.71,PRO397,PRO397,IdeaPad Y900-17ISK,RAM9,RAM9,16GB,5,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,4600gms
CO18,CO18,Dell,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,15,512GB SSD,1,OS4,OS4,Windows 10,2,1249.26,98978.87,PRO470,PRO470,Inspiron 5577,RAM9,RAM9,16GB,3,Full HD 1920x1080,Gaming,TYP4,TYP4,2560gms
CO18,CO18,Dell,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 960<U+039C>,16,1TB HDD,1,OS4,OS4,Windows 10,3,879.01,69643.96,PRO485,PRO485,Inspiron 7559,RAM9,RAM9,16GB,4,Full HD 1920x1080,Gaming,TYP4,TYP4,2590gms
CO18,CO18,Dell,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 960M,16,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,1099,87073.77,PRO486,PRO486,Inspiron 7559,RAM9,RAM9,16GB,3,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,Gaming,TYP4,TYP4,2720gms
CO18,CO18,Dell,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,16,512GB SSD,1,OS4,OS4,Windows 10,3,1679,133027.17,PRO489,PRO489,Inspiron 7567,RAM9,RAM9,16GB,2,4K Ultra HD 3840x2160,Gaming,TYP4,TYP4,2620gms
CO18,CO18,Dell,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,16,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,2,1349,106881.27,PRO493,PRO493,Inspiron 7567,RAM9,RAM9,16GB,2,Full HD 1920x1080,Gaming,TYP4,TYP4,2600gms
CO18,CO18,Dell,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,16,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,2,1479,117181.17,PRO496,PRO496,Inspiron 7567,RAM9,RAM9,16GB,4,Full HD 1920x1080,Gaming,TYP4,TYP4,2620gms
CO18,CO18,Dell,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,15,512GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,1845,146179.35,PRO503,PRO503,Inspiron 7577,RAM9,RAM9,16GB,5,IPS Panel 4K Ultra HD 3840x2160,Gaming,TYP4,TYP4,2650gms
CO18,CO18,Dell,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,15,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,1349,106881.27,PRO504,PRO504,Inspiron 7577,RAM9,RAM9,16GB,5,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,2650gms
CO18,CO18,Dell,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,15,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,1499,118765.77,PRO505,PRO505,Inspiron 7577,RAM9,RAM9,16GB,4,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,2650gms
CO3,CO3,MSI,Intel Core i7 6820HK 2.7GHz,Nvidia GeForce GTX 970M,17,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,2199,174226.77,PRO521,PRO521,Laptop MSI,RAM9,RAM9,16GB,5,Full HD 1920x1080,Gaming,TYP4,TYP4,4140gms
CO16,CO16,Lenovo,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,16,512GB SSD,1,OS4,OS4,Windows 10,1,1199,94996.77,PRO569,PRO569,Legion Y520-15IKBN,RAM9,RAM9,16GB,5,Full HD 1920x1080,Gaming,TYP4,TYP4,2400gms
CO16,CO16,Lenovo,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,15,256GB SSD,1,OS4,OS4,Windows 10,3,1079,85489.17,PRO580,PRO580,Legion Y520-15IKBN,RAM9,RAM9,16GB,5,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,2500gms
CO16,CO16,Lenovo,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,15,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,2,1179,93412.17,PRO582,PRO582,Legion Y520-15IKBN,RAM9,RAM9,16GB,1,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,2500gms
CO16,CO16,Lenovo,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,15,256GB SSD +  2TB HDD,1,OS4,OS4,Windows 10,3,1129,89450.67,PRO584,PRO584,Legion Y520-15IKBN,RAM9,RAM9,16GB,5,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,2400gms
CO16,CO16,Lenovo,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,15,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,1499,118765.77,PRO586,PRO586,Legion Y720-15IKB,RAM9,RAM9,16GB,4,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,3200gms
CO16,CO16,Lenovo,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,15,512GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,1749,138573.27,PRO587,PRO587,Legion Y720-15IKB,RAM9,RAM9,16GB,3,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,3200gms
CO19,CO19,HP,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,17,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,1498,118686.54,PRO635,PRO635,Omen 17-AN010nv,RAM9,RAM9,16GB,3,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,3780gms
CO19,CO19,HP,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,17,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,1379,109258.17,PRO637,PRO637,Omen 17-W295,RAM9,RAM9,16GB,4,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,3350gms
CO7,CO7,Acer,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 1060,17,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,1935,153310.05,PRO683,PRO683,Predator 17,RAM9,RAM9,16GB,1,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,4200gms
CO7,CO7,Acer,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,17,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,2,2299,182149.77,PRO684,PRO684,Predator G9-793,RAM9,RAM9,16GB,2,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,4200gms
CO7,CO7,Acer,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1070,17,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,2599,205918.77,PRO685,PRO685,Predator G9-793,RAM9,RAM9,16GB,5,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,4200gms
CO18,CO18,Dell,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 970M,16,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,1329,105296.67,PRO76,PRO76,Alienware 15,RAM9,RAM9,16GB,2,4K Ultra HD 3840x2160,Gaming,TYP4,TYP4,3210gms
CO15,CO15,Asus,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 980M,17,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,2,1799,142534.77,PRO768,PRO768,ROG G752VSK-GC493T,RAM9,RAM9,16GB,5,Full HD 1920x1080,Gaming,TYP4,TYP4,4300gms
CO18,CO18,Dell,Intel Core i5 7300HQ 2.5GHz,Nvidia GeForce GTX 1060,16,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,2,2051,162500.73,PRO77,PRO77,Alienware 15,RAM9,RAM9,16GB,3,Full HD 1920x1080,Gaming,TYP4,TYP4,3210gms
CO15,CO15,Asus,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,17,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,2,1407,111476.61,PRO770,PRO770,ROG GL703VD-GC028T,RAM9,RAM9,16GB,1,Full HD 1920x1080,Gaming,TYP4,TYP4,2900gms
CO15,CO15,Asus,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,17,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,1949,154419.27,PRO771,PRO771,ROG Strix,RAM9,RAM9,16GB,3,Full HD 1920x1080,Gaming,TYP4,TYP4,2900gms
CO15,CO15,Asus,Intel Core i7 7820HK 2.9GHz,Nvidia GeForce GTX 1080,17,256GB SSD,1,OS4,OS4,Windows 10,1,2999,237610.77,PRO775,PRO775,Rog G701VIK-BA060T,RAM9,RAM9,16GB,4,Full HD 1920x1080,Gaming,TYP4,TYP4,3600gms
CO15,CO15,Asus,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 1070,17,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,2350,186190.5,PRO778,PRO778,Rog G752VS-BA171T,RAM9,RAM9,16GB,2,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,4300gms
CO15,CO15,Asus,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 970M,17,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,1900,150537,PRO779,PRO779,Rog G752VT-GC073T,RAM9,RAM9,16GB,1,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,4000gms
CO18,CO18,Dell,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1070,16,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,2774.63,219833.93,PRO78,PRO78,Alienware 15,RAM9,RAM9,16GB,5,Full HD 1920x1080,Gaming,TYP4,TYP4,3210gms
CO15,CO15,Asus,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 980M,17,512GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,2150,170344.5,PRO780,PRO780,Rog G752VY-GC229T,RAM9,RAM9,16GB,3,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,4300gms
CO15,CO15,Asus,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,16,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,1899,150457.77,PRO781,PRO781,Rog GL502VM-DS74,RAM9,RAM9,16GB,1,Full HD 1920x1080,Gaming,TYP4,TYP4,2100gms
CO15,CO15,Asus,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 1070,16,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,2,2325,184209.75,PRO782,PRO782,Rog GL502VS,RAM9,RAM9,16GB,4,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,2340gms
CO15,CO15,Asus,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 960M,16,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,1339,106088.97,PRO783,PRO783,Rog GL552VW-CN470T,RAM9,RAM9,16GB,5,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,2590gms
CO15,CO15,Asus,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,16,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,1799,142534.77,PRO785,PRO785,Rog GL553VE-DS74,RAM9,RAM9,16GB,3,Full HD 1920x1080,Gaming,TYP4,TYP4,2500gms
CO15,CO15,Asus,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,16,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,1600,126768,PRO786,PRO786,Rog GL553VE-FY052T,RAM9,RAM9,16GB,2,IPS Panel Full HD 1920x1080,Gaming,TYP4,TYP4,2500gms
CO15,CO15,Asus,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 1060,17,512GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,1799,142534.77,PRO787,PRO787,Rog GL702VM-GC017T,RAM9,RAM9,16GB,1,Full HD 1920x1080,Gaming,TYP4,TYP4,2730gms
CO15,CO15,Asus,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1070,17,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,2,2419,191657.37,PRO789,PRO789,Rog GL702VS-BA023T,RAM9,RAM9,16GB,2,Full HD 1920x1080,Gaming,TYP4,TYP4,2900gms
CO18,CO18,Dell,Intel Core i7 7820HK 2.9GHz,Nvidia GeForce GTX 1070,16,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,2813.75,222933.41,PRO79,PRO79,Alienware 15,RAM9,RAM9,16GB,2,Full HD 1920x1080,Gaming,TYP4,TYP4,3490gms
CO15,CO15,Asus,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1070,17,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,2,2122,168126.06,PRO790,PRO790,Rog GL702VS-GC095T,RAM9,RAM9,16GB,1,Full HD 1920x1080,Gaming,TYP4,TYP4,2900gms
CO15,CO15,Asus,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,17,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,1749,138573.27,PRO794,PRO794,Rog GL753VE-DS74,RAM9,RAM9,16GB,4,Full HD 1920x1080,Gaming,TYP4,TYP4,2990gms
CO15,CO15,Asus,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,17,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,1591,126054.93,PRO795,PRO795,Rog GL753VE-GC070T,RAM9,RAM9,16GB,5,Full HD 1920x1080,Gaming,TYP4,TYP4,3000gms
CO15,CO15,Asus,AMD Ryzen 1700 3GHz,AMD Radeon RX 580,17,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,1549,122727.27,PRO797,PRO797,Rog Strix,RAM9,RAM9,16GB,5,Full HD 1920x1080,Gaming,TYP4,TYP4,3200gms
